folder_path;label
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\373.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\374.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\376.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\377.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\378.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\379.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\380.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\383.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\385.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\386.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\387.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\388.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\389.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\390.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\391.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\392.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\393.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\394.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\395.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\396.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\397.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\398.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\399.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\400.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\401.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\404.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\405.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\406.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\407.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\408.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\410.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\411.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\412.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\414.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\415.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\416.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\417.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\418.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\419.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\420.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\421.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\424.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\425.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\426.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\427.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\428.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\429.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\430.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\431.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\434.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\435.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\436.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\437.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\438.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\439.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\440.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\443.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\444.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\447.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\448.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\449.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\450.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\452.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\453.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\454.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\455.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\456.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\457.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\458.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\459.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\460.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\461.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\462.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\463.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\464.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\465.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\467.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\468.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\469.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\472.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\473.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\474.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\477.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\478.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\479.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\480.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\482.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\483.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\484.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\487.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\488.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\489.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\490.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\496.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\497.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\498.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\499.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\500.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\501.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\502.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\503.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\504.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\505.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\506.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\507.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\508.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\510.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\511.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\512.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\513.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\514.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\515.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\517.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\518.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\521.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\522.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\523.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\525.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\526.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\527.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\528.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\530.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\531.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\532.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\534.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\535.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\536.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\537.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\538.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\539.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\540.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\541.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\542.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\545.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\547.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\548.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\552.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\555.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\556.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\558.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\560.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\562.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\563.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\565.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\566.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\567.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\568.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\569.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\570.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\571.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\572.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\573.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\574.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\575.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\576.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\577.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\579.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\580.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\581.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\582.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\583.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\584.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\585.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\586.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\588.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\589.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\590.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\591.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\592.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\593.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\594.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\595.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\596.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\597.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\598.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\599.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\601.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\603.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\604.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\605.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\606.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\607.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\608.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\609.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\611.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\612.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\613.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\614.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\615.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\616.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\617.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\618.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\619.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\620.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\621.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\622.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\623.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\624.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\626.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\627.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\628.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\629.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\630.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\631.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\632.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\633.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\634.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\635.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\636.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\637.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\638.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\640.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\641.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\642.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\643.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\644.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\645.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\647.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\648.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\650.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\651.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\653.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\654.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\656.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\657.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\658.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\659.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\660.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\661.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\662.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\663.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\666.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\668.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\669.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\670.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\671.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\672.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\673.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\674.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\675.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\676.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\677.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\678.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\679.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\680.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\681.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\682.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\683.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\685.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\686.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\687.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\688.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\689.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\690.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\691.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\692.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\694.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\695.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\696.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\697.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\698.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\699.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\700.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\701.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\702.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\703.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\704.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\705.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\706.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\708.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\709.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\710.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\711.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\712.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\713.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\714.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\715.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\716.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\717.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\718.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\719.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\722.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\723.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\724.jpg;1
c:\Users\79093\Desktop\Application progra\neural_network\data_set_for_lerning\train\CatIT\725.jpg;1
